Room_ID,Date,Start_Time,End_Time,Event_Class,Event_Class_ID,Cameras,Timestamp
synth_room_1,2026-05-03,17:11:38.826,17:15:14.076,Empty,10,0|1|2,2026-05-03T17:11:38.826645
synth_room_1,2026-05-03,17:15:14.118,17:16:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T17:15:14.118312
synth_room_1,2026-05-03,17:16:38.826,17:18:00.701,Human_Movement_1Human,4,0|1|2,2026-05-03T17:16:38.826645
synth_room_1,2026-05-03,17:18:00.743,17:18:19.743,Empty,10,0|1|2,2026-05-03T17:18:00.743312
synth_room_1,2026-05-03,17:18:19.784,17:19:15.368,Human_Movement_1Human,4,0|1|2,2026-05-03T17:18:19.784978
synth_room_1,2026-05-03,17:19:15.409,17:21:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T17:19:15.409978
synth_room_1,2026-05-03,17:21:38.826,17:26:00.659,Human_Movement_2+Humans,3,0|1|2,2026-05-03T17:21:38.826645
synth_room_1,2026-05-03,17:26:00.701,17:26:01.159,Human_Movement_1Human,4,0|1|2,2026-05-03T17:26:00.701645
synth_room_1,2026-05-03,17:26:01.201,17:26:38.784,Empty,10,0|1|2,2026-05-03T17:26:01.201645
synth_room_1,2026-05-03,17:26:38.826,17:29:51.034,Empty,10,0|1|2,2026-05-03T17:26:38.826645
synth_room_1,2026-05-03,17:29:51.076,17:30:15.451,Human_Movement_1Human,4,0|1|2,2026-05-03T17:29:51.076645
synth_room_1,2026-05-03,17:30:15.493,17:31:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T17:30:15.493312
synth_room_1,2026-05-03,17:31:38.826,17:32:12.284,Human_Movement_2+Humans,3,0|1|2,2026-05-03T17:31:38.826645
synth_room_1,2026-05-03,17:32:12.326,17:33:55.284,Human_Movement_2+Fire,6,0|1|2,2026-05-03T17:32:12.326645
synth_room_1,2026-05-03,17:33:55.326,17:33:59.159,Human_Movement_2+Humans,3,0|1|2,2026-05-03T17:33:55.326645
synth_room_1,2026-05-03,17:33:59.201,17:34:00.243,Human_Movement_1Human,4,0|1|2,2026-05-03T17:33:59.201645
synth_room_1,2026-05-03,17:34:00.284,17:35:25.909,Empty,10,0|1|2,2026-05-03T17:34:00.284978
synth_room_1,2026-05-03,17:35:25.951,17:36:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T17:35:25.951645
synth_room_1,2026-05-03,17:36:38.826,17:39:31.034,Human_Movement_1Human,4,0|1|2,2026-05-03T17:36:38.826645
synth_room_1,2026-05-03,17:39:31.076,17:39:41.993,Human_Movement_1Human+fall,9,0|1|2,2026-05-03T17:39:31.076645
synth_room_1,2026-05-03,17:39:42.034,17:39:45.201,Human_Movement_1Human,4,0|1|2,2026-05-03T17:39:42.034978
synth_room_1,2026-05-03,17:39:45.243,17:41:38.784,Empty,10,0|1|2,2026-05-03T17:39:45.243312
synth_room_1,2026-05-03,17:41:38.826,17:42:53.826,Empty,10,0|1|2,2026-05-03T17:41:38.826645
synth_room_1,2026-05-03,17:42:53.868,17:43:46.034,Human_Movement_1Human,4,0|1|2,2026-05-03T17:42:53.868312
synth_room_1,2026-05-03,17:43:46.076,17:44:21.284,Human_Movement_2+Humans,3,0|1|2,2026-05-03T17:43:46.076645
synth_room_1,2026-05-03,17:44:21.326,17:46:38.784,Contact_2+Humans,2,0|1|2,2026-05-03T17:44:21.326645
synth_room_1,2026-05-03,17:46:38.826,17:46:58.951,Contact_2+Humans,2,0|1|2,2026-05-03T17:46:38.826645
synth_room_1,2026-05-03,17:46:58.993,17:47:33.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T17:46:58.993312
synth_room_1,2026-05-03,17:47:33.826,17:51:38.784,Human_Movement_2+Fire,6,0|1|2,2026-05-03T17:47:33.826645
synth_room_1,2026-05-03,17:51:38.826,17:56:38.784,Human_Movement_2+Fire,6,0|1|2,2026-05-03T17:51:38.826645
synth_room_1,2026-05-03,17:56:38.826,18:01:38.784,Human_Movement_2+Fire,6,0|1|2,2026-05-03T17:56:38.826645
synth_room_1,2026-05-03,18:01:38.826,18:02:35.076,Human_Movement_2+Fire,6,0|1|2,2026-05-03T18:01:38.826645
synth_room_1,2026-05-03,18:02:35.118,18:02:36.451,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:02:35.118312
synth_room_1,2026-05-03,18:02:36.493,18:02:37.159,Human_Movement_1Human,4,0|1|2,2026-05-03T18:02:36.493312
synth_room_1,2026-05-03,18:02:37.201,18:03:25.159,Empty,10,0|1|2,2026-05-03T18:02:37.201645
synth_room_1,2026-05-03,18:03:25.201,18:05:22.326,Human_Movement_1Human,4,0|1|2,2026-05-03T18:03:25.201645
synth_room_1,2026-05-03,18:05:22.368,18:06:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:05:22.368312
synth_room_1,2026-05-03,18:06:38.826,18:11:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:06:38.826645
synth_room_1,2026-05-03,18:11:38.826,18:16:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:11:38.826645
synth_room_1,2026-05-03,18:16:38.826,18:20:38.659,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:16:38.826645
synth_room_1,2026-05-03,18:20:38.701,18:20:38.826,Human_Movement_1Human,4,0|1|2,2026-05-03T18:20:38.701645
synth_room_1,2026-05-03,18:20:38.868,18:21:38.784,Empty,10,0|1|2,2026-05-03T18:20:38.868312
synth_room_1,2026-05-03,18:21:38.826,18:21:51.993,Empty,10,0|1|2,2026-05-03T18:21:38.826645
synth_room_1,2026-05-03,18:21:52.034,18:26:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T18:21:52.034978
synth_room_1,2026-05-03,18:26:38.826,18:29:15.618,Human_Movement_1Human,4,0|1|2,2026-05-03T18:26:38.826645
synth_room_1,2026-05-03,18:29:15.659,18:29:56.909,Empty,10,0|1|2,2026-05-03T18:29:15.659978
synth_room_1,2026-05-03,18:29:56.951,18:31:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T18:29:56.951645
synth_room_1,2026-05-03,18:31:38.826,18:32:46.618,Human_Movement_1Human,4,0|1|2,2026-05-03T18:31:38.826645
synth_room_1,2026-05-03,18:32:46.659,18:33:10.618,Empty,10,0|1|2,2026-05-03T18:32:46.659978
synth_room_1,2026-05-03,18:33:10.659,18:35:04.618,Human_Movement_1Human,4,0|1|2,2026-05-03T18:33:10.659978
synth_room_1,2026-05-03,18:35:04.659,18:36:38.784,Empty,10,0|1|2,2026-05-03T18:35:04.659978
synth_room_1,2026-05-03,18:36:38.826,18:37:34.826,Empty,10,0|1|2,2026-05-03T18:36:38.826645
synth_room_1,2026-05-03,18:37:34.868,18:40:12.534,Human_Movement_1Human,4,0|1|2,2026-05-03T18:37:34.868312
synth_room_1,2026-05-03,18:40:12.576,18:41:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:40:12.576645
synth_room_1,2026-05-03,18:41:38.826,18:41:54.451,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:41:38.826645
synth_room_1,2026-05-03,18:41:54.493,18:42:26.493,Contact_2+Humans,2,0|1|2,2026-05-03T18:41:54.493312
synth_room_1,2026-05-03,18:42:26.534,18:42:27.534,Human_Movement_2+Humans,3,0|1|2,2026-05-03T18:42:26.534978
synth_room_1,2026-05-03,18:42:27.576,18:42:27.951,Human_Movement_1Human,4,0|1|2,2026-05-03T18:42:27.576645
synth_room_1,2026-05-03,18:42:27.993,18:42:50.743,Empty,10,0|1|2,2026-05-03T18:42:27.993312
synth_room_1,2026-05-03,18:42:50.784,18:45:09.076,Human_Movement_1Human,4,0|1|2,2026-05-03T18:42:50.784978
synth_room_1,2026-05-03,18:45:09.118,18:46:38.784,Empty,10,0|1|2,2026-05-03T18:45:09.118312
synth_room_1,2026-05-03,18:46:38.826,18:48:05.701,Empty,10,0|1|2,2026-05-03T18:46:38.826645
synth_room_1,2026-05-03,18:48:05.743,18:51:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T18:48:05.743312
synth_room_1,2026-05-03,18:51:38.826,18:54:25.076,Human_Movement_1Human,4,0|1|2,2026-05-03T18:51:38.826645
synth_room_1,2026-05-03,18:54:25.118,18:56:38.784,Human_Movement_1Human+Fire,7,0|1|2,2026-05-03T18:54:25.118312
synth_room_1,2026-05-03,18:56:38.826,18:57:53.409,Human_Movement_1Human+Fire,7,0|1|2,2026-05-03T18:56:38.826645
synth_room_1,2026-05-03,18:57:53.451,18:57:59.826,Human_Movement_1Human,4,0|1|2,2026-05-03T18:57:53.451645
synth_room_1,2026-05-03,18:57:59.868,19:01:38.784,Empty,10,0|1|2,2026-05-03T18:57:59.868312
synth_room_1,2026-05-03,19:01:38.826,19:04:29.618,Empty,10,0|1|2,2026-05-03T19:01:38.826645
synth_room_1,2026-05-03,19:04:29.659,19:06:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T19:04:29.659978
synth_room_1,2026-05-03,19:06:38.826,19:07:16.326,Human_Movement_1Human,4,0|1|2,2026-05-03T19:06:38.826645
synth_room_1,2026-05-03,19:07:16.368,19:09:53.159,Empty,10,0|1|2,2026-05-03T19:07:16.368312
synth_room_1,2026-05-03,19:09:53.201,19:11:15.909,Human_Movement_1Human,4,0|1|2,2026-05-03T19:09:53.201645
synth_room_1,2026-05-03,19:11:15.951,19:11:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:11:15.951645
synth_room_1,2026-05-03,19:11:38.826,19:13:50.951,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:11:38.826645
synth_room_1,2026-05-03,19:13:50.993,19:14:22.618,Human_Movement_2+fall,8,0|1|2,2026-05-03T19:13:50.993312
synth_room_1,2026-05-03,19:14:22.659,19:14:25.118,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:14:22.659979
synth_room_1,2026-05-03,19:14:25.159,19:15:37.659,Human_Movement_1Human,4,0|1|2,2026-05-03T19:14:25.159979
synth_room_1,2026-05-03,19:15:37.701,19:16:38.784,Empty,10,0|1|2,2026-05-03T19:15:37.701645
synth_room_1,2026-05-03,19:16:38.826,19:18:24.451,Empty,10,0|1|2,2026-05-03T19:16:38.826645
synth_room_1,2026-05-03,19:18:24.493,19:20:50.118,Human_Movement_1Human,4,0|1|2,2026-05-03T19:18:24.493312
synth_room_1,2026-05-03,19:20:50.159,19:21:22.951,Empty,10,0|1|2,2026-05-03T19:20:50.159979
synth_room_1,2026-05-03,19:21:22.993,19:21:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T19:21:22.993312
synth_room_1,2026-05-03,19:21:38.826,19:23:55.618,Human_Movement_1Human,4,0|1|2,2026-05-03T19:21:38.826645
synth_room_1,2026-05-03,19:23:55.659,19:26:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:23:55.659979
synth_room_1,2026-05-03,19:26:38.826,19:27:20.159,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:26:38.826645
synth_room_1,2026-05-03,19:27:20.201,19:27:58.743,Contact_2+Humans,2,0|1|2,2026-05-03T19:27:20.201645
synth_room_1,2026-05-03,19:27:58.784,19:28:50.118,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:27:58.784979
synth_room_1,2026-05-03,19:28:50.159,19:28:50.701,Human_Movement_1Human,4,0|1|2,2026-05-03T19:28:50.159979
synth_room_1,2026-05-03,19:28:50.743,19:29:22.243,Empty,10,0|1|2,2026-05-03T19:28:50.743312
synth_room_1,2026-05-03,19:29:22.284,19:31:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T19:29:22.284979
synth_room_1,2026-05-03,19:31:38.826,19:31:51.784,Human_Movement_1Human,4,0|1|2,2026-05-03T19:31:38.826645
synth_room_1,2026-05-03,19:31:51.826,19:34:00.451,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:31:51.826645
synth_room_1,2026-05-03,19:34:00.493,19:35:59.243,Human_Movement_2+Fire,6,0|1|2,2026-05-03T19:34:00.493312
synth_room_1,2026-05-03,19:35:59.284,19:36:02.409,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:35:59.284979
synth_room_1,2026-05-03,19:36:02.451,19:36:04.784,Human_Movement_1Human,4,0|1|2,2026-05-03T19:36:02.451645
synth_room_1,2026-05-03,19:36:04.826,19:36:38.784,Empty,10,0|1|2,2026-05-03T19:36:04.826645
synth_room_1,2026-05-03,19:36:38.826,19:40:18.951,Empty,10,0|1|2,2026-05-03T19:36:38.826645
synth_room_1,2026-05-03,19:40:18.993,19:41:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T19:40:18.993312
synth_room_1,2026-05-03,19:41:38.826,19:43:12.034,Human_Movement_1Human,4,0|1|2,2026-05-03T19:41:38.826645
synth_room_1,2026-05-03,19:43:12.076,19:45:55.701,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:43:12.076645
synth_room_1,2026-05-03,19:45:55.743,19:46:18.701,Contact_2+Humans,2,0|1|2,2026-05-03T19:45:55.743312
synth_room_1,2026-05-03,19:46:18.743,19:46:38.784,Violence_2+Humans,1,0|1|2,2026-05-03T19:46:18.743312
synth_room_1,2026-05-03,19:46:38.826,19:48:49.993,Violence_2+Humans,1,0|1|2,2026-05-03T19:46:38.826645
synth_room_1,2026-05-03,19:48:50.034,19:49:18.784,Human_Movement_2+fall,8,0|1|2,2026-05-03T19:48:50.034979
synth_room_1,2026-05-03,19:49:18.826,19:49:22.743,Human_Movement_2+Humans,3,0|1|2,2026-05-03T19:49:18.826645
synth_room_1,2026-05-03,19:49:22.784,19:50:14.493,Human_Movement_1Human,4,0|1|2,2026-05-03T19:49:22.784979
synth_room_1,2026-05-03,19:50:14.534,19:51:38.784,Empty,10,0|1|2,2026-05-03T19:50:14.534979
synth_room_1,2026-05-03,19:51:38.826,19:52:43.118,Empty,10,0|1|2,2026-05-03T19:51:38.826645
synth_room_1,2026-05-03,19:52:43.159,19:56:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T19:52:43.159979
synth_room_1,2026-05-03,19:56:38.826,19:59:28.493,Human_Movement_1Human,4,0|1|2,2026-05-03T19:56:38.826645
synth_room_1,2026-05-03,19:59:28.534,20:01:38.784,Empty,10,0|1|2,2026-05-03T19:59:28.534979
synth_room_1,2026-05-03,20:01:38.826,20:02:00.534,Empty,10,0|1|2,2026-05-03T20:01:38.826645
synth_room_1,2026-05-03,20:02:00.576,20:02:41.826,Human_Movement_1Human,4,0|1|2,2026-05-03T20:02:00.576645
synth_room_1,2026-05-03,20:02:41.868,20:05:05.284,Human_Movement_1Human+Fire,7,0|1|2,2026-05-03T20:02:41.868312
synth_room_1,2026-05-03,20:05:05.326,20:05:07.826,Human_Movement_1Human,4,0|1|2,2026-05-03T20:05:05.326645
synth_room_1,2026-05-03,20:05:07.868,20:05:29.909,Empty,10,0|1|2,2026-05-03T20:05:07.868312
synth_room_1,2026-05-03,20:05:29.951,20:06:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T20:05:29.951645
synth_room_1,2026-05-03,20:06:38.826,20:08:00.451,Human_Movement_1Human,4,0|1|2,2026-05-03T20:06:38.826645
synth_room_1,2026-05-03,20:08:00.493,20:10:35.368,Human_Movement_2+Humans,3,0|1|2,2026-05-03T20:08:00.493312
synth_room_1,2026-05-03,20:10:35.409,20:10:36.118,Human_Movement_1Human,4,0|1|2,2026-05-03T20:10:35.409979
synth_room_1,2026-05-03,20:10:36.159,20:11:38.784,Empty,10,0|1|2,2026-05-03T20:10:36.159979
synth_room_1,2026-05-03,20:11:38.826,20:12:39.201,Empty,10,0|1|2,2026-05-03T20:11:38.826645
synth_room_1,2026-05-03,20:12:39.243,20:13:55.326,Human_Movement_1Human,4,0|1|2,2026-05-03T20:12:39.243312
synth_room_1,2026-05-03,20:13:55.368,20:15:45.284,Human_Movement_2+Humans,3,0|1|2,2026-05-03T20:13:55.368312
synth_room_1,2026-05-03,20:15:45.326,20:16:38.784,Human_Movement_2+Fire,6,0|1|2,2026-05-03T20:15:45.326645
synth_room_1,2026-05-03,20:16:38.826,20:18:19.951,Human_Movement_2+Fire,6,0|1|2,2026-05-03T20:16:38.826645
synth_room_1,2026-05-03,20:18:19.993,20:18:20.159,Human_Movement_2+Humans,3,0|1|2,2026-05-03T20:18:19.993312
synth_room_1,2026-05-03,20:18:20.201,20:18:21.951,Human_Movement_1Human,4,0|1|2,2026-05-03T20:18:20.201645
synth_room_1,2026-05-03,20:18:21.993,20:21:38.784,Empty,10,0|1|2,2026-05-03T20:18:21.993312
synth_room_1,2026-05-03,20:21:38.826,20:22:43.201,Empty,10,0|1|2,2026-05-03T20:21:38.826645
synth_room_1,2026-05-03,20:22:43.243,20:25:38.076,Fire,5,0|1|2,2026-05-03T20:22:43.243312
synth_room_1,2026-05-03,20:25:38.118,20:26:38.784,Empty,10,0|1|2,2026-05-03T20:25:38.118312
synth_room_1,2026-05-03,20:26:38.826,20:28:49.576,Empty,10,0|1|2,2026-05-03T20:26:38.826645
synth_room_1,2026-05-03,20:28:49.618,20:29:47.451,Fire,5,0|1|2,2026-05-03T20:28:49.618312
synth_room_1,2026-05-03,20:29:47.493,20:31:38.784,Empty,10,0|1|2,2026-05-03T20:29:47.493312
synth_room_1,2026-05-03,20:31:38.826,20:34:40.034,Empty,10,0|1|2,2026-05-03T20:31:38.826645
synth_room_1,2026-05-03,20:34:40.076,20:36:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T20:34:40.076645
synth_room_1,2026-05-03,20:36:38.826,20:37:24.243,Human_Movement_1Human,4,0|1|2,2026-05-03T20:36:38.826645
synth_room_1,2026-05-03,20:37:24.284,20:40:16.493,Empty,10,0|1|2,2026-05-03T20:37:24.284979
synth_room_1,2026-05-03,20:40:16.534,20:41:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T20:40:16.534979
synth_room_1,2026-05-03,20:41:38.826,20:41:46.034,Human_Movement_1Human,4,0|1|2,2026-05-03T20:41:38.826645
synth_room_1,2026-05-03,20:41:46.076,20:44:18.743,Human_Movement_2+Humans,3,0|1|2,2026-05-03T20:41:46.076645
synth_room_1,2026-05-03,20:44:18.784,20:46:08.034,Contact_2+Humans,2,0|1|2,2026-05-03T20:44:18.784979
synth_room_1,2026-05-03,20:46:08.076,20:46:11.326,Human_Movement_2+Humans,3,0|1|2,2026-05-03T20:46:08.076645
synth_room_1,2026-05-03,20:46:11.368,20:46:11.993,Human_Movement_1Human,4,0|1|2,2026-05-03T20:46:11.368312
synth_room_1,2026-05-03,20:46:12.034,20:46:38.784,Empty,10,0|1|2,2026-05-03T20:46:12.034979
synth_room_1,2026-05-03,20:46:38.826,20:51:10.701,Empty,10,0|1|2,2026-05-03T20:46:38.826645
synth_room_1,2026-05-03,20:51:10.743,20:51:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T20:51:10.743312
synth_room_1,2026-05-03,20:51:38.826,20:53:42.284,Human_Movement_1Human,4,0|1|2,2026-05-03T20:51:38.826645
synth_room_1,2026-05-03,20:53:42.326,20:54:37.159,Human_Movement_1Human+fall,9,0|1|2,2026-05-03T20:53:42.326645
synth_room_1,2026-05-03,20:54:37.201,20:54:38.993,Human_Movement_1Human,4,0|1|2,2026-05-03T20:54:37.201645
synth_room_1,2026-05-03,20:54:39.034,20:55:17.618,Empty,10,0|1|2,2026-05-03T20:54:39.034979
synth_room_1,2026-05-03,20:55:17.659,20:55:20.618,Human_Movement_1Human,4,0|1|2,2026-05-03T20:55:17.659979
synth_room_1,2026-05-03,20:55:20.659,20:55:56.034,Human_Movement_2+Humans,3,0|1|2,2026-05-03T20:55:20.659979
synth_room_1,2026-05-03,20:55:56.076,20:56:09.576,Human_Movement_2+fall,8,0|1|2,2026-05-03T20:55:56.076645
synth_room_1,2026-05-03,20:56:09.618,20:56:11.659,Human_Movement_2+Humans,3,0|1|2,2026-05-03T20:56:09.618312
synth_room_1,2026-05-03,20:56:11.701,20:56:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T20:56:11.701645
synth_room_1,2026-05-03,20:56:38.826,20:58:50.451,Human_Movement_1Human,4,0|1|2,2026-05-03T20:56:38.826645
synth_room_1,2026-05-03,20:58:50.493,21:00:58.451,Empty,10,0|1|2,2026-05-03T20:58:50.493312
synth_room_1,2026-05-03,21:00:58.493,21:01:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T21:00:58.493312
synth_room_1,2026-05-03,21:01:38.826,21:01:57.326,Human_Movement_1Human,4,0|1|2,2026-05-03T21:01:38.826645
synth_room_1,2026-05-03,21:01:57.368,21:03:39.868,Human_Movement_1Human+Fire,7,0|1|2,2026-05-03T21:01:57.368312
synth_room_1,2026-05-03,21:03:39.909,21:03:43.076,Human_Movement_1Human,4,0|1|2,2026-05-03T21:03:39.909979
synth_room_1,2026-05-03,21:03:43.118,21:05:33.034,Empty,10,0|1|2,2026-05-03T21:03:43.118312
synth_room_1,2026-05-03,21:05:33.076,21:06:38.784,Fire,5,0|1|2,2026-05-03T21:05:33.076645
synth_room_1,2026-05-03,21:06:38.826,21:07:04.951,Fire,5,0|1|2,2026-05-03T21:06:38.826645
synth_room_1,2026-05-03,21:07:04.993,21:08:10.451,Empty,10,0|1|2,2026-05-03T21:07:04.993312
synth_room_1,2026-05-03,21:08:10.493,21:09:06.826,Human_Movement_1Human,4,0|1|2,2026-05-03T21:08:10.493312
synth_room_1,2026-05-03,21:09:06.868,21:10:50.826,Empty,10,0|1|2,2026-05-03T21:09:06.868312
synth_room_1,2026-05-03,21:10:50.868,21:11:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T21:10:50.868312
synth_room_1,2026-05-03,21:11:38.826,21:12:54.951,Human_Movement_1Human,4,0|1|2,2026-05-03T21:11:38.826645
synth_room_1,2026-05-03,21:12:54.993,21:16:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T21:12:54.993312
synth_room_1,2026-05-03,21:16:38.826,21:18:18.701,Human_Movement_2+Humans,3,0|1|2,2026-05-03T21:16:38.826645
synth_room_1,2026-05-03,21:18:18.743,21:18:19.326,Human_Movement_1Human,4,0|1|2,2026-05-03T21:18:18.743312
synth_room_1,2026-05-03,21:18:19.368,21:20:32.909,Empty,10,0|1|2,2026-05-03T21:18:19.368312
synth_room_1,2026-05-03,21:20:32.951,21:21:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T21:20:32.951645
synth_room_1,2026-05-03,21:21:38.826,21:22:07.743,Human_Movement_1Human,4,0|1|2,2026-05-03T21:21:38.826645
synth_room_1,2026-05-03,21:22:07.784,21:25:37.951,Human_Movement_2+Humans,3,0|1|2,2026-05-03T21:22:07.784979
synth_room_1,2026-05-03,21:25:37.993,21:25:38.618,Human_Movement_1Human,4,0|1|2,2026-05-03T21:25:37.993312
synth_room_1,2026-05-03,21:25:38.659,21:26:38.784,Empty,10,0|1|2,2026-05-03T21:25:38.659979
synth_room_1,2026-05-03,21:26:38.826,21:29:03.868,Empty,10,0|1|2,2026-05-03T21:26:38.826645
synth_room_1,2026-05-03,21:29:03.909,21:31:38.784,Fire,5,0|1|2,2026-05-03T21:29:03.909979
synth_room_1,2026-05-03,21:31:38.826,21:31:54.034,Fire,5,0|1|2,2026-05-03T21:31:38.826645
synth_room_1,2026-05-03,21:31:54.076,21:32:34.784,Empty,10,0|1|2,2026-05-03T21:31:54.076645
synth_room_1,2026-05-03,21:32:34.826,21:36:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T21:32:34.826645
synth_room_1,2026-05-03,21:36:38.826,21:39:32.118,Human_Movement_1Human,4,0|1|2,2026-05-03T21:36:38.826645
synth_room_1,2026-05-03,21:39:32.159,21:40:43.701,Human_Movement_2+Humans,3,0|1|2,2026-05-03T21:39:32.159979
synth_room_1,2026-05-03,21:40:43.743,21:40:57.284,Contact_2+Humans,2,0|1|2,2026-05-03T21:40:43.743312
synth_room_1,2026-05-03,21:40:57.326,21:41:38.784,Violence_2+Humans,1,0|1|2,2026-05-03T21:40:57.326645
synth_room_1,2026-05-03,21:41:38.826,21:42:44.534,Violence_2+Humans,1,0|1|2,2026-05-03T21:41:38.826645
synth_room_1,2026-05-03,21:42:44.576,21:43:43.159,Human_Movement_2+fall,8,0|1|2,2026-05-03T21:42:44.576645
synth_room_1,2026-05-03,21:43:43.201,21:43:48.701,Human_Movement_2+Humans,3,0|1|2,2026-05-03T21:43:43.201645
synth_room_1,2026-05-03,21:43:48.743,21:45:34.868,Human_Movement_1Human,4,0|1|2,2026-05-03T21:43:48.743312
synth_room_1,2026-05-03,21:45:34.909,21:46:38.784,Empty,10,0|1|2,2026-05-03T21:45:34.909979
synth_room_1,2026-05-03,21:46:38.826,21:48:37.909,Empty,10,0|1|2,2026-05-03T21:46:38.826645
synth_room_1,2026-05-03,21:48:37.951,21:49:07.201,Human_Movement_1Human,4,0|1|2,2026-05-03T21:48:37.951645
synth_room_1,2026-05-03,21:49:07.243,21:49:39.784,Human_Movement_1Human+fall,9,0|1|2,2026-05-03T21:49:07.243312
synth_room_1,2026-05-03,21:49:39.826,21:49:42.076,Human_Movement_1Human,4,0|1|2,2026-05-03T21:49:39.826645
synth_room_1,2026-05-03,21:49:42.118,21:51:38.784,Empty,10,0|1|2,2026-05-03T21:49:42.118312
synth_room_1,2026-05-03,21:51:38.826,21:54:28.534,Empty,10,0|1|2,2026-05-03T21:51:38.826645
synth_room_1,2026-05-03,21:54:28.576,21:56:38.784,Human_Movement_1Human,4,0|1|2,2026-05-03T21:54:28.576645
synth_room_1,2026-05-03,21:56:38.826,21:57:21.409,Human_Movement_1Human,4,0|1|2,2026-05-03T21:56:38.826645
synth_room_1,2026-05-03,21:57:21.451,22:01:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T21:57:21.451645
synth_room_1,2026-05-03,22:01:38.826,22:06:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:01:38.826645
synth_room_1,2026-05-03,22:06:38.826,22:11:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:06:38.826645
synth_room_1,2026-05-03,22:11:38.826,22:16:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:11:38.826645
synth_room_1,2026-05-03,22:16:38.826,22:21:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:16:38.826645
synth_room_1,2026-05-03,22:21:38.826,22:26:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:21:38.826645
synth_room_1,2026-05-03,22:26:38.826,22:31:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:26:38.826645
synth_room_1,2026-05-03,22:31:38.826,22:36:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:31:38.826645
synth_room_1,2026-05-03,22:36:38.826,22:41:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:36:38.826645
synth_room_1,2026-05-03,22:41:38.826,22:46:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:41:38.826645
synth_room_1,2026-05-03,22:46:38.826,22:51:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:46:38.826645
synth_room_1,2026-05-03,22:51:38.826,22:56:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:51:38.826645
synth_room_1,2026-05-03,22:56:38.826,23:01:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T22:56:38.826645
synth_room_1,2026-05-03,23:01:38.826,23:06:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T23:01:38.826645
synth_room_1,2026-05-03,23:06:38.826,23:11:38.784,Human_Movement_2+Humans,3,0|1|2,2026-05-03T23:06:38.826645
synth_room_1,2026-05-03,23:11:38.826,23:13:01.909,Human_Movement_2+Humans,3,0|1|2,2026-05-03T23:11:38.826645
